play,act,scene,location,entity_text,spacy_label,label_description,start_char,end_char
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",yon grey,PERSON,"People, including fictional",830,838
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",morning,TIME,Times smaller than a day,850,857
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",Cynthia,PERSON,"People, including fictional",893,900
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",Juliet,PERSON,"People, including fictional",1065,1071
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",JULIET,PERSON,"People, including fictional",1131,1137
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",the day,DATE,Absolute or relative dates or periods,1523,1530
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",Enter Nurse,ORG,"Companies, agencies, institutions, etc.",1636,1647
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",NURSE,GPE,"Countries, cities, states",1649,1654
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",NURSE,GPE,"Countries, cities, states",1678,1683
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",The day,DATE,Absolute or relative dates or periods,1729,1736
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",Farewell,PERSON,"People, including fictional",1833,1841
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",one,CARDINAL,Numerals that do not fall under another type,1853,1856
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",Descends,PERSON,"People, including fictional",1881,1889
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",Love,WORK_OF_ART,"Titles of books, songs, etc.",1917,1921
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",ay husband,PERSON,"People, including fictional",1929,1939
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",every day,DATE,Absolute or relative dates or periods,1971,1980
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",the hour,TIME,Times smaller than a day,1984,1992
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",a minute,TIME,Times smaller than a day,2001,2009
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",many days,DATE,Absolute or relative dates or periods,2020,2029
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",years,DATE,Absolute or relative dates or periods,2067,2072
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",Romeo,PRODUCT,"Objects, vehicles, foods, etc. (not services)",2095,2100
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",JULIET,PERSON,"People, including fictional",2191,2197
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",one,CARDINAL,Numerals that do not fall under another type,2426,2429
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",Adieu,PERSON,"People, including fictional",2585,2590
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",Fortune,WORK_OF_ART,"Titles of books, songs, etc.",2748,2755
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",CAPULET,ORG,"Companies, agencies, institutions, etc.",2826,2833
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",Ho,PERSON,"People, including fictional",2843,2845
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",Juliet,PERSON,"People, including fictional",3054,3060
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",Evermore,PERSON,"People, including fictional",3106,3114
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",JULIET,PERSON,"People, including fictional",3353,3359
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",CAPULET,ORG,"Companies, agencies, institutions, etc.",3407,3414
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",CAPULET,ORG,"Companies, agencies, institutions, etc.",3559,3566
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",weep'st,GPE,"Countries, cities, states",3585,3592
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",JULIET,PERSON,"People, including fictional",3668,3674
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",Romeo,PERSON,"People, including fictional",3729,3734
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",Villain,PERSON,"People, including fictional",3744,3751
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",CAPULET,ORG,"Companies, agencies, institutions, etc.",4031,4038
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",Mantua,GPE,"Countries, cities, states",4125,4131
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",Romeo,PERSON,"People, including fictional",4346,4351
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",Romeo,ORG,"Companies, agencies, institutions, etc.",4498,4503
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",CAPULET,ORG,"Companies, agencies, institutions, etc.",4701,4708
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",One,CARDINAL,Numerals that do not fall under another type,4952,4955
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",early next Thursday,DATE,Absolute or relative dates or periods,5153,5172
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",morn,TIME,Times smaller than a day,5173,5177
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",The County Paris,GPE,"Countries, cities, states",5219,5235
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",Saint Peter's Church,FAC,"Buildings, airports, highways, bridges, etc.",5240,5260
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",Saint Peter's Church,ORG,"Companies, agencies, institutions, etc.",5323,5343
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",Peter,PERSON,"People, including fictional",5349,5354
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",Romeo,ORG,"Companies, agencies, institutions, etc.",5587,5592
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",Paris,GPE,"Countries, cities, states",5628,5633
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",CAPULET,ORG,"Companies, agencies, institutions, etc.",5786,5793
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",Evermore,PERSON,"People, including fictional",5947,5955
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",one,CARDINAL,Numerals that do not fall under another type,5970,5973
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",CAPULET,ORG,"Companies, agencies, institutions, etc.",6440,6447
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",CAPULET,ORG,"Companies, agencies, institutions, etc.",6819,6826
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",Thursday,DATE,Absolute or relative dates or periods,7044,7052
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",Paris,GPE,"Countries, cities, states",7069,7074
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",Saint Peter's Church,ORG,"Companies, agencies, institutions, etc.",7078,7098
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",CAPULET,ORG,"Companies, agencies, institutions, etc.",7214,7221
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",CAPULET,ORG,"Companies, agencies, institutions, etc.",7343,7350
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",Thursday,DATE,Absolute or relative dates or periods,7436,7444
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",NURSE,GPE,"Countries, cities, states",7715,7720
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",CAPULET,ORG,"Companies, agencies, institutions, etc.",7790,7797
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",NURSE,GPE,"Countries, cities, states",7888,7893
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",CAPULET,ORG,"Companies, agencies, institutions, etc.",7915,7922
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",NURSE,GPE,"Countries, cities, states",7942,7947
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",May,DATE,Absolute or relative dates or periods,7949,7952
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",CAPULET,ORG,"Companies, agencies, institutions, etc.",7968,7975
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",CAPULET,ORG,"Companies, agencies, institutions, etc.",8100,8107
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",God,PERSON,"People, including fictional",8109,8112
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",Alone,ORG,"Companies, agencies, institutions, etc.",8181,8186
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",Proportion'd,GPE,"Countries, cities, states",8392,8404
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",Graze,PERSON,"People, including fictional",8648,8653
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",Thursday,DATE,Absolute or relative dates or periods,8744,8752
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",a month,DATE,Absolute or relative dates or periods,9178,9185
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",a week,DATE,Absolute or relative dates or periods,9187,9193
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",Nurse,ORG,"Companies, agencies, institutions, etc.",9755,9760
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",NURSE,GPE,"Countries, cities, states",9762,9767
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",Romeo,ORG,"Companies, agencies, institutions, etc.",9788,9793
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",the County,GPE,"Countries, cities, states",10006,10016
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",Romeo,ORG,"Companies, agencies, institutions, etc.",10046,10051
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",Paris,GPE,"Countries, cities, states",10138,10143
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",Beshrew,PERSON,"People, including fictional",10150,10157
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",second,ORDINAL,"""first"", ""second"", etc.",10203,10209
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",first,ORDINAL,"""first"", ""second"", etc.",10236,10241
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",first,ORDINAL,"""first"", ""second"", etc.",10266,10271
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",NURSE,GPE,"Countries, cities, states",10384,10389
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",beshrew,PERSON,"People, including fictional",10421,10428
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",NURSE,GPE,"Countries, cities, states",10454,10459
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",Lawrence,PERSON,"People, including fictional",10588,10596
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",NURSE,GPE,"Countries, cities, states",10643,10648
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",Friar,PRODUCT,"Objects, vehicles, foods, etc. (not services)",10974,10979
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,Lawrence,PERSON,"People, including fictional",12,20
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,Paris,GPE,"Countries, cities, states",25,30
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,Thursday,DATE,Absolute or relative dates or periods,51,59
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,PARIS,GPE,"Countries, cities, states",90,95
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,Capulet,PERSON,"People, including fictional",107,114
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,PARIS,GPE,"Countries, cities, states",268,273
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,Tybalt,PERSON,"People, including fictional",302,308
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,Venus,PRODUCT,"Objects, vehicles, foods, etc. (not services)",366,371
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,May,DATE,Absolute or relative dates or periods,605,608
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,PARIS,GPE,"Countries, cities, states",808,813
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,JULIET,PERSON,"People, including fictional",849,855
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,PARIS,GPE,"Countries, cities, states",897,902
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,Thursday,DATE,Absolute or relative dates or periods,935,943
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,PARIS,GPE,"Countries, cities, states",1020,1025
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,PARIS,GPE,"Countries, cities, states",1120,1125
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,JULIET,PERSON,"People, including fictional",1164,1170
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,PARIS,GPE,"Countries, cities, states",1211,1216
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,JULIET,PERSON,"People, including fictional",1259,1265
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,PARIS,GPE,"Countries, cities, states",1353,1358
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,JULIET,PERSON,"People, including fictional",1407,1413
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,PARIS,GPE,"Countries, cities, states",1499,1504
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,wrong'st,GPE,"Countries, cities, states",1511,1519
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,JULIET,PERSON,"People, including fictional",1557,1563
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,PARIS,GPE,"Countries, cities, states",1649,1654
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,JULIET,PERSON,"People, including fictional",1702,1708
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,evening,TIME,Times smaller than a day,1812,1819
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,PARIS,GPE,"Countries, cities, states",1929,1934
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,Juliet,PERSON,"People, including fictional",1975,1981
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,Thursday,DATE,Absolute or relative dates or periods,1986,1994
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,Thursday,DATE,Absolute or relative dates or periods,2317,2325
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,Friar,PRODUCT,"Objects, vehicles, foods, etc. (not services)",2379,2384
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,Romeo,ORG,"Companies, agencies, institutions, etc.",2603,2608
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,Romeo,ORG,"Companies, agencies, institutions, etc.",2658,2663
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,Paris,GPE,"Countries, cities, states",3302,3307
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,Paris,GPE,"Countries, cities, states",3573,3578
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,nightly,TIME,Times smaller than a day,3723,3730
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,yellow chapless skulls,PERSON,"People, including fictional",3824,3846
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,Paris,GPE,"Countries, cities, states",4133,4138
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,Wednesday,DATE,Absolute or relative dates or periods,4140,4149
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,tomorrow,DATE,Absolute or relative dates or periods,4153,4161
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,Tomorrow,DATE,Absolute or relative dates or periods,4163,4171
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,night,TIME,Times smaller than a day,4172,4177
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,the day,DATE,Absolute or relative dates or periods,4625,4632
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,two and forty hours,TIME,Times smaller than a day,4799,4818
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,the morning,TIME,Times smaller than a day,4888,4899
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,Shall Romeo,PERSON,"People, including fictional",5169,5180
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,Mantua,GPE,"Countries, cities, states",5324,5330
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,Mantua,GPE,"Countries, cities, states",5615,5621
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,JULIET,PERSON,"People, including fictional",5652,5658
THE TRAGEDY OF ROMEO AND JULIET,4,1,Friar Lawrence's Cell.,Farewell,PERSON,"People, including fictional",5715,5723
